GEOID,total,less_10,between_10-15,between_15-20,between20-25,between_25-30,between_30-35,between_35-40,between_40-45,between_45-50,between_50-60,between_60-75,between_75-100,between_100-125,between_125-150,between_150-200,over_200,capita,ln_capita
170312104001,641,47,29,46,31,58,32,80,16,22,57,59,49,48,31,36,0,22675,10.029018274983338
170312104002,299,17,20,47,16,23,0,15,23,14,20,26,39,9,7,19,4,18116,9.804550804676104
170312105011,381,9,18,13,21,71,41,0,16,35,7,65,37,10,29,9,0,17222,9.753942915256111
170312105012,967,102,78,49,48,20,47,73,95,62,60,86,113,29,32,32,41,21168,9.960245886354738
170312105021,657,59,62,28,94,34,34,19,18,63,41,70,72,9,0,54,0,17141,9.749228533507058
170312105022,392,25,62,28,15,69,24,36,7,34,16,14,25,26,3,8,0,12978,9.471010895181113
170312105023,371,0,0,36,39,14,0,55,30,44,75,40,20,13,0,5,0,15754,9.664849580263269
170312106011,124,14,8,0,6,0,0,8,0,10,24,15,24,0,6,0,9,26252,10.175497455593613
170312106012,284,15,8,15,24,12,9,21,14,24,29,27,30,20,5,8,23,28284,10.250051552724132
170312106013,466,42,0,13,17,23,20,14,0,36,25,141,53,66,0,16,0,20398,9.923192135810464
170312106021,592,89,60,17,68,8,0,39,8,10,29,60,90,22,49,31,12,25253,10.136700239527121
170312106022,350,21,12,9,60,38,8,0,0,8,37,7,47,18,31,35,19,39688,10.588804153980885
170312106023,631,24,21,18,44,24,67,42,44,53,55,58,56,39,24,33,29,24729,10.115731922981338
170312107001,326,15,0,40,0,0,15,21,23,0,72,38,31,17,24,30,0,32628,10.39292609442047
170312107002,603,61,17,9,22,97,0,8,43,44,45,54,76,32,34,35,26,27349,10.216435244110384
170312107003,677,43,99,27,38,36,54,65,38,38,30,41,33,41,33,40,21,21696,9.984883190740122
170312108001,384,0,10,6,13,12,39,22,23,19,58,33,17,38,28,24,42,35405,10.474608332085875
170312109001,865,20,62,161,62,52,28,23,77,6,61,78,46,68,16,58,47,29113,10.278940088798224
170312109002,360,0,29,9,14,33,17,8,26,0,0,44,46,45,15,22,52,36892,10.51575000435561
170312203001,546,13,14,17,21,16,13,16,33,15,25,63,76,80,36,29,79,46524,10.74772358745893
170312203002,385,10,30,5,22,12,5,9,17,5,40,31,59,48,16,41,35,38033,10.546209482901759
170312204001,432,0,0,0,12,0,0,38,29,75,9,25,129,57,17,10,31,36219,10.497339122000497
170312204002,638,80,41,0,0,12,8,35,0,23,45,73,85,114,18,63,41,40028,10.597334488210347
170312205001,485,18,0,0,26,39,0,48,8,19,29,54,74,20,34,62,54,46333,10.743609729174237
170312205002,341,0,16,13,14,5,9,0,8,8,42,61,34,54,51,26,0,39129,10.574619159038393
170312205003,396,0,11,0,17,38,4,13,12,36,24,57,88,33,0,27,36,39476,10.583448171291899
170312206011,355,35,24,0,22,25,40,20,22,16,4,16,48,37,15,26,5,33521,10.419927387086586
170312206012,353,32,40,12,0,13,0,5,35,11,37,57,35,32,14,12,18,22210,10.008297916888473
170312206021,270,8,29,0,32,0,0,0,0,0,35,21,88,37,0,0,20,37658,10.536300694056374
170312206022,263,0,0,0,16,36,0,10,43,0,0,0,0,84,47,10,17,42097,10.647731758224072
170312206023,706,135,96,0,92,0,43,114,48,35,41,0,23,51,0,0,28,26192,10.173209299610916
170312206024,755,90,38,30,78,52,49,24,43,0,54,67,13,123,17,54,23,28573,10.260217494962417
170312206025,321,0,0,11,0,12,32,11,9,11,84,0,21,42,78,10,0,31367,10.353511663841456
170312207011,361,81,0,9,32,0,0,38,0,2,63,18,61,0,10,38,9,21649,9.98271454298743
170312207012,179,0,0,19,0,0,0,21,0,0,0,20,50,29,9,21,10,29310,10.285684033704937
170312207013,534,26,0,24,22,53,38,9,28,32,59,81,67,29,40,19,7,23302,10.056294472779886
170312207021,392,0,16,47,9,24,14,22,24,6,23,138,37,23,9,0,0,19157,9.860423463065102
170312207022,294,18,41,9,0,16,17,31,15,0,57,17,57,0,16,0,0,20007,9.903837491300417
170312207023,315,0,30,22,17,5,10,0,16,30,9,33,99,25,0,9,10,22787,10.033945476892105
170312207024,286,9,9,25,5,25,24,0,17,35,30,19,31,13,24,6,14,21659,9.983176351437496
170312209011,351,72,45,56,38,0,9,0,42,22,0,8,21,6,32,0,0,12620,9.443038136095204
170312209012,366,49,34,33,30,24,23,0,0,17,33,38,37,48,0,0,0,16311,9.69959500581403
170310307033,777,48,26,14,37,15,42,41,97,59,68,121,74,81,9,32,13,36929,10.516752429223827
170310307061,1624,329,79,72,95,71,101,79,77,0,120,246,118,83,54,58,42,43230,10.674289977661678
170310307062,827,107,64,138,74,56,30,63,0,0,58,53,84,0,17,44,39,30647,10.330290057291649
170310308001,435,52,0,22,12,21,0,22,55,36,25,11,97,46,0,12,24,33459,10.418076087662646
170310308002,470,0,0,0,0,12,29,15,0,0,10,12,113,86,77,21,95,69852,11.154133997059736
170310308003,535,85,0,18,43,34,12,0,0,0,38,117,65,21,24,49,29,55597,10.925884521948419
170310308004,520,0,25,0,60,13,13,0,0,39,105,53,0,74,50,41,47,56484,10.941712691189142
170310309001,242,0,9,0,0,9,8,7,16,39,11,29,30,31,37,7,9,50177,10.823312033358421
170310309002,556,8,50,39,0,48,41,34,26,9,31,56,74,8,46,64,22,39474,10.583397506314054
170310309003,422,7,8,17,0,0,0,15,14,10,0,53,83,81,33,46,55,51e3,10.839580911706463
170310309004,251,0,0,0,0,0,0,0,6,8,41,51,37,9,14,14,71,67835,11.12483356491941
170310310001,490,0,0,48,8,34,20,24,0,12,33,38,88,59,32,43,51,50806,10.835769736828329
170310310002,680,9,17,4,58,53,19,45,36,22,95,69,69,41,76,38,29,40225,10.602243971860585
170310310003,753,37,8,28,0,27,5,21,49,35,66,101,99,97,21,56,103,52180,10.86245455869072
170310311001,1e3,45,47,27,20,0,25,44,70,22,82,58,176,145,83,58,98,46212,10.74099478360291
170310311002,547,134,41,0,15,39,64,14,0,71,35,49,27,46,12,0,0,30287,10.318473856527929
170310311003,735,0,10,55,70,75,27,58,15,11,57,14,96,80,43,69,55,47160,10.761301354651307
170310312001,700,202,90,0,12,0,0,18,16,0,0,0,218,54,17,0,73,31137,10.346152101633399
170310312002,481,67,53,17,19,16,0,100,81,0,34,31,15,0,18,16,14,15252,9.632465920977454
170310312003,848,408,59,130,0,46,0,0,22,45,16,49,13,0,44,0,16,23699,10.0731881321402
170310312004,719,104,66,17,63,21,44,0,28,0,81,47,61,47,17,64,59,45888,10.733958923959293
170310313001,494,0,53,26,121,31,0,28,0,10,101,44,18,12,0,10,40,27936,10.237671458639328
170310313002,857,13,31,15,60,56,47,20,60,65,110,150,179,25,26,0,0,37288,10.526426838052577
170310313003,299,42,0,12,47,16,75,36,0,0,0,0,0,56,0,15,0,19423,9.874213209832133
170310313004,1435,477,158,103,54,201,17,93,26,39,39,29,46,16,15,84,38,23413,10.061046702637492
170310313005,996,96,44,24,44,33,79,25,83,54,72,149,164,69,0,32,28,40609,10.611744995900427
170310314001,1005,20,0,102,77,37,14,13,0,28,91,139,100,199,62,95,28,57945,10.967249563768492
170310314002,456,60,0,42,0,0,0,0,10,33,39,33,71,77,13,78,0,51280,10.845056091594552
170310314003,591,56,0,29,38,0,32,15,30,36,100,39,148,41,0,0,27,46266,10.742162629061015
170310314004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6825,8.82834762005316
170310314005,522,15,0,15,48,0,33,0,13,46,95,43,26,48,71,15,54,54076,10.898145743484296
170310314006,491,14,25,15,21,0,48,16,14,12,14,46,114,48,80,0,24,52367,10.866031900927718
170310315011,464,113,25,24,30,67,41,18,0,11,35,26,25,41,0,8,0,21904,9.99442454752823
170310315012,787,142,39,153,30,7,0,27,8,16,35,66,112,62,16,42,32,25914,10.162538642188757
170310315013,493,194,59,42,37,9,37,7,8,19,26,17,8,23,0,7,0,12477,9.431642228411022
170310315021,727,123,16,47,46,26,84,21,16,0,97,87,37,10,44,31,42,28114,10.244022951891711
170310315022,579,156,103,43,0,46,54,20,0,0,59,10,25,31,0,11,21,24622,10.11139563120756
170310315023,889,249,135,72,172,66,22,0,76,0,12,48,0,37,0,0,0,15474,9.6469164751094
170310317001,1081,164,74,107,51,15,98,21,66,0,51,116,82,82,17,54,83,31201,10.348205424565993
170310317002,999,236,69,42,106,11,0,19,46,0,36,124,30,122,93,37,28,34217,10.440477875572727
170310317003,857,158,25,47,52,73,54,26,56,26,31,26,117,69,38,11,48,45007,10.7145733122105
170310317004,507,96,12,0,0,15,0,0,27,12,33,63,76,25,11,64,73,50757,10.834804818426907
170310318001,929,39,28,62,57,61,48,36,31,50,71,66,123,61,58,79,59,43085,10.670930187673868
170310319001,647,54,36,48,8,31,8,55,61,15,18,50,110,28,42,19,64,53507,10.88756776544664
170312209013,261,18,10,32,0,24,0,7,90,19,0,8,24,10,9,0,10,18515,9.826336493347712
170312209021,378,42,13,80,17,28,23,19,9,3,21,38,45,6,28,0,6,21254,9.96430039193264
170312209022,557,23,37,42,30,27,41,26,30,20,46,56,83,44,6,40,6,20848,9.945013299364627
170312210001,471,45,23,5,29,22,68,17,0,21,25,70,33,46,28,19,20,23223,10.052898445872824
170312210002,482,44,19,32,96,47,56,22,7,25,20,40,17,46,6,5,0,13623,9.51951481976606
170312211001,722,8,46,43,52,17,0,25,73,30,24,121,144,67,18,33,21,29958,10.307551679728665
170312211002,828,158,76,37,82,18,23,44,44,9,43,40,99,35,70,43,7,25670,10.153078273865185
170312211003,400,26,32,33,52,0,0,82,0,15,33,47,55,8,8,9,0,13112,9.481283120423665
170312212001,542,0,43,0,27,44,0,93,10,0,23,49,73,42,35,49,54,46092,10.738394678133906
170312212002,688,28,10,62,15,25,0,37,29,19,84,62,104,84,74,35,20,35458,10.476104176458326
170312213001,516,40,32,15,76,36,18,35,7,6,0,59,87,37,41,8,19,35208,10.469028608490927
170312213002,540,53,15,23,49,25,23,17,7,38,57,24,79,54,18,30,28,41390,10.630794584742778
170312213003,195,8,0,0,26,0,8,0,0,18,24,29,7,35,30,0,10,33077,10.406593455786899
170312214001,420,12,45,4,6,63,8,11,9,7,42,100,26,8,16,24,39,33943,10.432437926160665
170312214002,313,15,0,30,0,8,8,0,0,9,18,34,63,55,58,0,15,59331,10.990887213990135
170312214003,527,34,9,32,7,58,25,8,27,20,27,64,97,33,59,18,9,26429,10.182217171089883
170312215001,547,78,102,30,10,0,22,24,14,0,63,43,53,39,18,23,28,36219,10.497339122000497
170312215002,808,38,54,35,55,38,90,51,40,11,96,61,49,71,28,49,42,30719,10.332636634648445
170312216001,622,21,28,8,0,15,10,14,17,16,26,78,80,63,69,48,129,66321,11.102261868103218
170312216002,707,22,16,33,45,27,20,39,32,0,40,33,94,32,61,50,163,60391,11.0085953661978
170312222001,447,0,22,4,22,11,24,0,5,0,12,26,83,36,51,27,124,65237,11.085782071618791
170312222002,438,18,0,0,9,0,8,5,15,7,17,50,33,30,70,44,132,78652,11.272788337279447
170312225001,476,59,12,21,32,4,38,22,20,37,19,45,33,36,50,27,21,23778,10.07651606241849
170312226001,663,58,5,12,38,33,35,62,20,25,59,74,93,24,39,64,22,30395,10.322033400182823
170312227001,307,14,62,20,0,13,14,0,9,17,27,37,44,8,13,4,25,22572,10.02446547908903
170312227002,528,39,0,63,27,14,50,15,22,22,29,50,75,64,21,4,33,22867,10.037450102199095
170312228001,365,25,49,41,25,50,20,0,42,10,35,23,23,14,4,1,3,14128,9.555913922843741
170312229001,304,8,43,9,12,17,22,8,24,22,41,37,19,18,21,3,0,19151,9.860110212566559
170312301001,590,63,36,25,18,10,45,33,39,0,89,68,75,34,17,0,38,24259,10.096542961533052
170312302001,553,46,22,25,37,26,69,33,38,18,34,55,87,0,44,6,13,15172,9.627206902808789
170312303001,265,6,25,1,23,23,18,15,22,0,41,15,57,9,4,6,0,14356,9.571923252267498
170312304001,345,48,34,13,9,17,12,45,15,0,4,69,35,13,16,15,0,15959,9.677778212399186
170312304002,305,25,28,5,31,0,0,4,6,21,17,51,74,31,12,0,0,17370,9.76249985923515
170312305001,659,143,71,33,40,77,57,69,61,20,0,9,70,9,0,0,0,11591,9.357984213888745
170312305002,412,80,18,7,28,19,40,35,21,6,21,16,38,24,33,26,0,16203,9.692951689261001
170312306001,199,20,44,0,0,41,0,68,19,0,0,7,0,0,0,0,0,9166,9.123256265069069
170312306002,418,67,25,27,47,12,45,0,30,0,86,29,0,25,0,25,0,14311,9.568783751310876
170312306003,181,45,16,13,0,0,0,0,15,11,16,23,25,0,0,17,0,15275,9.633972784039797
170312306004,304,2,17,0,25,0,71,32,25,0,35,46,34,17,0,0,0,11753,9.371863806132854
170312306005,404,44,70,0,44,29,29,47,17,4,0,17,86,0,0,11,6,15023,9.617337639062423
170312306006,304,46,5,58,82,25,0,0,14,32,0,0,19,11,8,0,4,12755,9.453678630575912
170312307001,416,0,37,9,11,60,47,20,45,26,39,9,86,19,0,8,0,15032,9.617936541093302
170312307002,225,19,9,51,42,0,0,18,0,5,45,10,9,11,0,0,6,12816,9.458449669308141
170312307003,420,34,7,81,27,84,37,28,10,0,38,26,38,0,10,0,0,10751,9.282754052485227
170310319002,597,21,27,13,29,22,33,16,27,6,78,74,79,50,32,49,41,46630,10.749999389802367
170310321001,990,135,43,0,0,30,24,0,0,0,0,153,189,117,60,44,195,72197,11.187153772771103
170310321002,659,238,37,55,46,26,20,0,27,0,54,134,0,22,0,0,0,25455,10.144667466336436
170310321003,1045,233,35,166,80,0,34,38,28,153,0,24,0,63,69,0,122,43841,10.688324731580726
170310321004,687,32,0,0,148,0,72,28,102,0,69,0,165,26,0,0,45,31209,10.348461793739006
170310321005,469,0,84,0,0,54,0,0,84,0,18,22,31,0,13,86,77,51965,10.858325694022522
170310401001,609,34,9,0,9,44,55,6,22,7,36,71,87,48,22,72,87,44648,10.706564792468269
170310401002,687,21,14,51,24,23,4,8,42,49,87,83,113,44,34,67,23,38256,10.552055689698106
170310401003,367,30,15,8,42,0,7,7,16,0,21,38,51,47,18,19,48,32465,10.387917864942587
170310402011,505,16,0,33,15,49,34,20,0,0,9,139,59,46,31,26,28,37104,10.521480059495312
170310402012,798,35,24,30,138,27,67,98,12,17,76,18,95,49,47,0,65,29729,10.299878279368585
170310402013,576,43,17,24,45,0,26,20,16,16,24,95,51,86,30,66,17,37782,10.539588077716799
170310402014,1031,19,20,21,0,42,81,89,74,66,44,80,221,93,93,39,49,34419,10.446364016467253
170310402021,504,0,106,0,43,0,60,12,19,0,44,40,43,47,90,0,0,31474,10.35691708716081
170310402022,1056,99,120,91,82,111,0,43,89,77,9,139,81,26,0,54,35,20369,9.92176941621414
170310402023,592,168,71,62,14,32,0,15,0,13,53,10,8,55,73,18,0,21829,9.990994639974362
170310402024,768,133,36,24,46,22,65,33,12,75,55,69,79,64,13,42,0,26083,10.169039040099916
170310403001,457,11,27,0,15,27,9,0,15,0,21,19,29,37,41,132,74,56431,10.940773931876523
170310403002,358,41,28,0,34,25,0,9,23,0,8,11,91,45,11,9,23,33202,10.410365394054022
170310403003,263,0,5,10,0,0,5,19,15,10,6,27,30,61,10,58,7,33986,10.433703954094051
170310404011,337,0,28,9,31,19,11,0,0,10,7,10,68,48,24,22,50,37384,10.528998084380262
170310404012,236,10,0,21,0,15,16,7,9,15,0,6,9,61,21,39,7,43589,10.682560103927765
170310404013,279,0,18,0,24,24,0,3,0,32,10,33,69,16,8,0,42,37794,10.539905638849984
170310404014,463,0,0,0,16,33,26,0,9,50,17,82,86,33,35,8,68,52264,10.864063076520587
170310404021,285,0,0,14,0,0,0,60,9,43,0,15,34,0,5,54,51,73729,11.208151487891582
170310404022,344,0,10,0,0,26,18,13,31,36,27,124,22,12,6,0,19,45319,10.721481649585172
170310404023,723,42,0,25,16,8,29,0,0,14,0,101,147,63,26,89,163,84714,11.34703615623758
170310404024,306,10,0,50,0,0,0,14,12,14,37,12,0,14,55,62,26,61394,11.02506738949063
170310404025,897,26,0,43,32,22,53,111,38,83,36,64,107,42,95,79,66,49442,10.808555544387803
170310406001,303,13,39,8,38,0,0,0,0,22,16,0,85,19,20,8,35,41121,10.62427421889949
170310406002,435,0,23,0,33,21,0,8,28,8,54,33,67,46,8,48,58,53043,10.8788581843462
170310406003,409,42,8,0,0,0,0,34,11,9,18,48,89,68,43,12,27,46355,10.744084440041084
170310407001,394,22,43,0,27,0,15,10,32,18,7,9,82,43,36,32,18,41823,10.641201706421198
170310407002,462,18,0,48,0,23,41,9,19,39,11,62,51,40,35,7,59,51537,10.850055275294554
170310407003,373,0,0,6,6,20,10,0,0,7,88,76,43,37,16,28,36,49277,10.805212719730967
170310407004,303,31,0,0,12,11,7,0,5,0,34,51,41,28,23,15,45,38879,10.568209538078998
170310408001,429,16,2,18,3,17,8,25,16,9,41,48,67,79,21,36,23,40398,10.606535557773336
170310408002,368,14,10,12,4,11,17,5,0,29,59,30,33,55,11,41,37,47860,10.776035361462364
170310409001,701,32,17,62,34,8,15,56,7,38,80,33,84,48,43,16,128,63303,11.055688000374166
170310409002,347,0,0,8,9,44,0,22,43,10,10,15,53,0,60,16,57,59894,11.00033161214159
170310501001,369,29,0,13,0,10,29,15,0,19,8,59,106,30,18,18,15,42729,10.662633125602696
170310501002,779,21,20,26,45,11,0,9,50,21,39,83,103,118,45,108,80,56426,10.940685324169365
170310502001,528,33,0,22,36,11,0,90,0,0,0,35,93,38,11,28,131,65362,11.087696328820924
170310502002,974,61,0,38,22,9,65,0,25,32,42,252,70,117,86,35,120,45118,10.717036558948369
170312307004,495,71,18,55,48,24,9,47,16,29,0,64,40,22,20,32,0,18322,9.815857802575154
170312308001,346,19,14,16,31,12,27,19,4,4,30,32,62,23,15,16,22,21202,9.961850795833042
170312309001,640,142,57,19,0,24,15,42,32,0,44,106,108,11,9,0,31,20989,9.951753769945617
170312309002,627,153,22,41,31,56,26,20,21,0,71,31,52,42,11,17,33,20185,9.912695033287042
170312309003,615,98,18,83,11,36,56,87,7,0,32,60,48,40,23,16,0,16669,9.721305985943088
170312311001,350,42,40,22,35,11,39,18,6,21,29,19,18,19,13,16,2,15852,9.671050954310326
170312312001,341,70,24,65,30,0,18,0,14,22,23,48,10,17,0,0,0,11353,9.337237305164534
170312312002,387,152,0,33,30,18,0,10,19,0,18,53,38,16,0,0,0,12184,9.407878894574997
170312312003,237,0,47,37,18,12,34,0,10,0,0,31,31,17,0,0,0,16463,9.708870717648022
170312312004,444,54,53,8,11,64,21,26,31,29,49,7,17,43,0,20,11,15320,9.636914443294582
170312312005,341,54,43,51,56,19,21,0,9,0,33,33,13,9,0,0,0,10624,9.270870871716214
170312315001,198,35,0,34,35,0,0,0,17,0,33,0,33,11,0,0,0,11513,9.351232110673664
170312315002,314,138,0,16,103,0,0,19,0,0,0,0,0,0,0,38,0,10839,9.29090601981575
170312315003,112,19,0,0,0,0,0,15,0,16,0,28,34,0,0,0,0,32556,10.390716962446932
170312315004,378,89,56,0,0,39,71,0,0,0,50,18,19,31,0,5,0,15332,9.637697426500445
170312315005,323,90,13,0,72,32,0,38,44,0,0,18,16,0,0,0,0,5668,8.64259160081057
170312315006,512,105,34,0,43,0,36,62,19,87,0,23,103,0,0,0,0,11130,9.31739944426959
170312402001,770,60,53,35,39,14,0,0,3,0,8,51,34,121,84,91,177,76396,11.243685617763045
170312403001,621,12,10,27,11,17,21,0,12,14,27,27,108,74,33,68,160,76731,11.248061077798893
170312405001,1242,27,19,11,7,32,0,10,73,17,56,37,192,139,134,206,282,88018,11.38529661799832
170312406001,627,0,27,53,24,22,18,5,20,18,29,34,79,58,57,77,106,52980,10.877669762826061
170312407001,621,44,22,65,67,9,17,34,17,17,40,15,89,52,37,39,57,33486,10.418882720016489
170312408001,299,80,7,31,0,22,14,18,22,4,4,34,23,21,6,9,4,16868,9.73317361486645
170312408002,369,44,28,20,21,26,29,30,0,30,31,32,44,4,0,10,20,26050,10.167773047181512
170312409001,513,90,48,5,39,10,45,16,21,20,46,59,26,46,20,16,6,23701,10.073272520325904
170312410001,366,40,32,31,8,30,25,4,14,0,25,53,31,25,22,11,15,24154,10.09220527683532
170312410002,303,43,31,9,17,0,16,23,25,34,24,8,5,20,15,19,14,19756,9.891212521660515
170312411001,713,17,41,65,45,0,18,15,26,15,21,119,93,42,102,64,30,33677,10.424570390754766
170312411002,861,43,8,82,35,49,51,8,67,16,38,76,160,98,44,26,60,36941,10.517077324312647
170312412001,330,26,0,0,6,17,9,4,11,5,28,28,20,23,11,37,105,61651,11.0292447290611
170312412002,398,83,12,17,34,14,15,0,9,0,6,40,24,52,32,25,35,37896,10.542600844603587
170312413001,782,7,4,56,16,12,11,14,16,13,46,41,75,146,41,149,135,57082,10.952244109519334
170312414001,665,173,50,43,14,0,0,43,0,48,66,12,62,63,12,12,67,39862,10.593178768122684
170312414002,486,31,0,24,0,0,0,13,0,0,0,0,90,88,40,126,74,77617,11.259541754343456
170312414003,549,38,13,0,0,0,12,0,38,0,84,0,13,105,62,51,133,91756,11.426888158874018
170312414004,749,13,0,12,0,0,0,0,14,42,61,65,76,102,54,74,236,65063,11.083111310246144
170312415001,768,26,0,64,0,0,31,0,33,0,61,54,113,48,43,60,235,76858,11.249714842442778
170312415002,331,0,9,0,21,0,9,7,33,0,18,48,37,24,8,62,55,49288,10.805435922694407
170312415003,289,0,0,0,9,0,0,0,0,15,53,0,78,8,55,17,54,68580,11.13575622601691
170312416001,622,27,0,0,14,24,8,22,54,7,48,55,131,84,43,38,67,55262,10.919840790366809
170312416002,1037,69,24,0,44,16,78,60,25,0,92,84,162,60,49,136,138,50449,10.828718203979754
170312420001,679,42,0,0,12,16,73,0,42,3,43,0,65,141,26,71,145,50325,10.826257250507993
170312420002,786,168,70,31,74,15,64,0,0,23,16,34,31,72,58,86,44,40170,10.600875727353328
170312420003,613,16,42,73,46,37,0,0,15,33,31,125,63,40,16,60,16,29871,10.304643389056194
170318289002,201,67,0,11,0,19,8,0,10,0,25,23,7,8,17,6,0,23036,10.044813488626563
170318289003,329,118,45,23,16,0,9,0,9,61,18,15,8,0,7,0,0,11943,9.387900611668426
170318290001,266,139,25,20,13,23,0,0,18,0,0,0,19,0,9,0,0,9380,9.14633504200027
170318290002,202,33,40,30,51,8,0,0,7,0,14,0,0,0,0,0,19,15684,9.660396363412222
170318291001,666,133,49,121,80,32,10,24,20,10,34,56,18,56,23,0,0,12265,9.41450495669259
170318291002,587,243,24,0,51,29,20,29,47,0,64,26,7,0,17,21,9,20340,9.920344669602551
170318292001,464,8,0,53,31,39,18,10,0,0,31,28,121,87,10,19,9,29306,10.28554755219797
170318292002,435,10,0,9,46,43,30,18,9,42,57,28,59,76,8,0,0,20892,9.94712158955619
170318292003,634,140,46,89,11,29,42,6,35,71,20,74,65,0,0,0,6,12718,9.450773591827353
170318292004,457,58,0,12,76,18,0,74,36,79,41,29,26,8,0,0,0,15580,9.65374331942474
170318293011,559,54,29,16,20,21,59,0,0,21,15,36,139,97,9,22,21,30975,10.340935706497342
170318293012,958,88,33,29,10,10,150,14,63,18,109,86,206,68,32,15,27,23816,10.078112902695612
170318293021,482,194,0,60,60,0,53,31,0,46,14,0,24,0,0,0,0,11244,9.327589932026422
170318293022,480,93,27,46,112,0,9,12,0,19,6,50,38,16,41,8,3,13208,9.488577985599964
170318293023,371,95,41,0,17,35,0,0,59,0,38,34,4,31,4,13,0,14037,9.549451979534325
170318294011,437,58,59,40,20,32,34,8,20,0,37,46,44,22,17,0,0,16242,9.695355758842355
170318294021,541,26,54,23,97,43,36,46,36,39,15,15,56,45,0,10,0,29384,10.288205587499503
170318294022,526,45,19,30,50,48,19,41,3,16,22,64,113,38,10,8,0,23251,10.054103420843255
170318294023,439,69,0,9,34,73,52,31,25,37,14,28,25,18,24,0,0,17030,9.742731773656734
170318295001,790,99,49,7,45,62,36,47,0,29,150,88,137,29,12,0,0,17030,9.742731773656734
170318295002,356,108,0,52,10,8,42,44,0,0,22,35,19,10,0,6,0,15803,9.667955074409104
170318295003,306,35,49,36,42,34,0,7,10,0,34,4,15,0,16,24,0,18680,9.835208711782833
170318296001,516,112,17,0,41,29,22,11,16,41,32,21,92,40,0,42,0,23347,10.058223775185438
170318296002,197,0,27,9,0,19,11,14,8,3,0,78,0,0,11,17,0,29472,10.291195939055033
170318296003,479,48,34,56,0,48,33,5,17,25,17,42,89,42,0,23,0,20674,9.93663215112843
170318297001,346,74,30,19,29,36,13,31,5,31,15,33,15,5,0,0,10,21132,9.958543758284206
170318297002,486,189,32,29,24,15,69,4,8,41,10,10,40,5,10,0,0,10989,9.304650051446924
170318297003,742,92,38,38,37,37,33,18,29,58,9,48,96,111,48,26,24,28033,10.241137666615815
170318298001,868,48,29,52,0,31,51,19,16,59,48,46,122,109,52,163,23,36183,10.496344674251352
170318298002,327,0,0,0,0,0,37,0,0,57,0,16,64,51,17,59,26,49387,10.807442510649162
170318298003,284,0,20,0,0,19,0,0,19,21,0,35,48,61,0,15,46,47568,10.769915545237879
170318298004,481,19,0,0,0,0,0,0,0,0,0,34,78,79,66,90,115,77773,11.261549606231082
170318298005,727,58,0,0,0,27,18,0,21,0,32,154,146,86,59,71,55,43246,10.67466002253384
